@relation elecDS
@attribute date numeric
@attribute day {'1','2','3','4','5','6','7'}
@attribute period numeric
@attribute nswprice numeric
@attribute nswdemand numeric
@attribute class {'DOWN','UP'}
@data
0.425424,'3',0.893617,0.114297,0.448378,'DOWN'
0.425424,'3',0.914894,0.104419,0.448825,'DOWN'
0.425424,'3',0.93617,0.114297,0.458643,'DOWN'
0.425424,'3',0.957447,0.103729,0.444213,'DOWN'
0.425424,'3',0.978723,0.101117,0.420113,'DOWN'
0.425424,'3',1,0.094542,0.386195,'DOWN'
0.425468,'4',0,0.081812,0.358822,'DOWN'
0.425468,'4',0.021277,0.077279,0.291431,'DOWN'
0.425468,'4',0.042553,0.074186,0.237876,'DOWN'
0.425468,'4',0.06383,0.074186,0.203808,'DOWN'
0.425468,'4',0.085106,0.074186,0.176287,'DOWN'
0.425468,'4',0.106383,0.074186,0.158286,'DOWN'
0.425468,'4',0.12766,0.074186,0.148468,'DOWN'
0.425468,'4',0.148936,0.076678,0.153972,'DOWN'
0.425468,'4',0.170213,0.074817,0.177626,'DOWN'
0.425468,'4',0.191489,0.076979,0.210949,'DOWN'
0.425468,'4',0.212766,0.082353,0.274769,'DOWN'
0.425468,'4',0.234043,0.09229,0.342309,'DOWN'
0.425468,'4',0.255319,0.087697,0.364624,'DOWN'
0.425468,'4',0.276596,0.102768,0.428741,'DOWN'
0.425468,'4',0.297872,0.111084,0.469801,'DOWN'
0.425468,'4',0.319149,0.116278,0.504463,'DOWN'
0.425468,'4',0.340426,0.127117,0.569771,'UP'
0.425468,'4',0.361702,0.18458,0.600417,'UP'
0.425468,'4',0.382979,0.164615,0.59521,'UP'
0.425468,'4',0.404255,0.134682,0.600714,'UP'
0.425468,'4',0.425532,0.164615,0.604433,'UP'
0.425468,'4',0.446809,0.164615,0.604284,'UP'
0.425468,'4',0.468085,0.164615,0.606665,'UP'
0.425468,'4',0.489362,0.164615,0.604284,'UP'
0.425468,'4',0.510638,0.140987,0.613805,'UP'
0.425468,'4',0.531915,0.147112,0.619458,'UP'
0.425468,'4',0.553191,0.164615,0.616334,'UP'
0.425468,'4',0.574468,0.134682,0.604731,'UP'
0.425468,'4',0.595745,0.135103,0.598334,'UP'
0.425468,'4',0.617021,0.134682,0.594168,'UP'
0.425468,'4',0.638298,0.119671,0.584796,'DOWN'
0.425468,'4',0.659574,0.116278,0.575275,'DOWN'
0.425468,'4',0.680851,0.116278,0.554151,'DOWN'
0.425468,'4',0.702128,0.106161,0.538381,'DOWN'
0.425468,'4',0.723404,0.096013,0.507289,'DOWN'
0.425468,'4',0.744681,0.089288,0.487504,'DOWN'
0.425468,'4',0.765957,0.089288,0.463701,'DOWN'
0.425468,'4',0.787234,0.096013,0.447635,'DOWN'
0.425468,'4',0.808511,0.09265,0.451056,'DOWN'
0.425468,'4',0.829787,0.095322,0.451056,'DOWN'
0.425468,'4',0.851064,0.09265,0.415501,'DOWN'
0.425468,'4',0.87234,0.085895,0.381434,'DOWN'
0.425468,'4',0.893617,0.09265,0.405237,'DOWN'
0.425468,'4',0.914894,0.09265,0.418923,'DOWN'
0.425468,'4',0.93617,0.096013,0.433204,'DOWN'
0.425468,'4',0.957447,0.089288,0.428593,'DOWN'
0.425468,'4',0.978723,0.09229,0.420113,'DOWN'
0.425468,'4',1,0.09265,0.395418,'DOWN'
0.425512,'5',0,0.085895,0.367004,'DOWN'
0.425512,'5',0.021277,0.071875,0.299018,'DOWN'
0.425512,'5',0.042553,0.071875,0.246802,'DOWN'
0.425512,'5',0.06383,0.071875,0.213032,'DOWN'
0.425512,'5',0.085106,0.071875,0.182981,'DOWN'
0.425512,'5',0.106383,0.075087,0.163195,'DOWN'
0.425512,'5',0.12766,0.073316,0.150253,'DOWN'
0.425512,'5',0.148936,0.060226,0.14698,'DOWN'
0.425512,'5',0.170213,0.069863,0.166468,'DOWN'
0.425512,'5',0.191489,0.074997,0.195626,'DOWN'
0.425512,'5',0.212766,0.077459,0.256769,'DOWN'
0.425512,'5',0.234043,0.073316,0.317911,'DOWN'
0.425512,'5',0.255319,0.073316,0.34335,'DOWN'
0.425512,'5',0.276596,0.071604,0.406278,'DOWN'
0.425512,'5',0.297872,0.081422,0.437816,'DOWN'
0.425512,'5',0.319149,0.073316,0.472478,'DOWN'
0.425512,'5',0.340426,0.07842,0.518298,'DOWN'
0.425512,'5',0.361702,0.081782,0.533472,'DOWN'
0.425512,'5',0.382979,0.073316,0.519637,'DOWN'
0.425512,'5',0.404255,0.07842,0.50967,'DOWN'
0.425512,'5',0.425532,0.065089,0.519191,'DOWN'
0.425512,'5',0.446809,0.062387,0.52053,'DOWN'
0.425512,'5',0.468085,0.074126,0.517852,'DOWN'
0.425512,'5',0.489362,0.069863,0.518596,'DOWN'
0.425512,'5',0.510638,0.073316,0.513835,'DOWN'
0.425512,'5',0.531915,0.069863,0.507141,'DOWN'
0.425512,'5',0.553191,0.062387,0.503422,'DOWN'
0.425512,'5',0.574468,0.062387,0.495388,'DOWN'
0.425512,'5',0.595745,0.062387,0.488991,'DOWN'
0.425512,'5',0.617021,0.060376,0.483041,'DOWN'
0.425512,'5',0.638298,0.060376,0.47828,'DOWN'
0.425512,'5',0.659574,0.062387,0.487057,'DOWN'
0.425512,'5',0.680851,0.062387,0.468015,'DOWN'
0.425512,'5',0.702128,0.060376,0.456263,'DOWN'
0.425512,'5',0.723404,0.074997,0.416543,'DOWN'
0.425512,'5',0.744681,0.073316,0.398393,'DOWN'
0.425512,'5',0.765957,0.074997,0.379798,'DOWN'
0.425512,'5',0.787234,0.074997,0.374591,'DOWN'
0.425512,'5',0.808511,0.084064,0.377864,'UP'
0.425512,'5',0.829787,0.07842,0.375335,'UP'
0.425512,'5',0.851064,0.073316,0.352127,'DOWN'
0.425512,'5',0.87234,0.073316,0.329069,'DOWN'
0.425512,'5',0.893617,0.074997,0.36507,'UP'
0.425512,'5',0.914894,0.074997,0.382029,'UP'
0.425512,'5',0.93617,0.062387,0.40598,'DOWN'
0.425512,'5',0.957447,0.069863,0.40717,'DOWN'
0.425512,'5',0.978723,0.062387,0.391699,'DOWN'
0.425512,'5',1,0.062387,0.36745,'DOWN'
0.425556,'6',0,0.069863,0.334424,'DOWN'
0.425556,'6',0.021277,0.066951,0.268521,'DOWN'
0.425556,'6',0.042553,0.058394,0.220173,'DOWN'
0.425556,'6',0.06383,0.069863,0.18432,'DOWN'
0.425556,'6',0.085106,0.058394,0.148468,'DOWN'
0.425556,'6',0.106383,0.066951,0.13017,'DOWN'
0.425556,'6',0.12766,0.055242,0.115293,'DOWN'
0.425556,'6',0.148936,0.055242,0.112764,'DOWN'
0.425556,'6',0.170213,0.055242,0.119607,'DOWN'
0.425556,'6',0.191489,0.066951,0.129723,'DOWN'
0.425556,'6',0.212766,0.072715,0.146831,'UP'
0.425556,'6',0.234043,0.067461,0.171526,'DOWN'
0.425556,'6',0.255319,0.076258,0.200238,'UP'
0.425556,'6',0.276596,0.074817,0.25662,'UP'
0.425556,'6',0.297872,0.078059,0.302142,'UP'
0.425556,'6',0.319149,0.076108,0.344094,'UP'
0.425556,'6',0.340426,0.076108,0.392889,'UP'
0.425556,'6',0.361702,0.078059,0.413121,'UP'
0.425556,'6',0.382979,0.076108,0.41327,'UP'
0.425556,'6',0.404255,0.076228,0.404195,'UP'
0.425556,'6',0.425532,0.076258,0.400179,'UP'
0.425556,'6',0.446809,0.084574,0.394079,'UP'
0.425556,'6',0.468085,0.076258,0.386195,'UP'
0.425556,'6',0.489362,0.086346,0.378012,'UP'
0.425556,'6',0.510638,0.087997,0.363285,'UP'
0.425556,'6',0.531915,0.084574,0.338292,'UP'
0.425556,'6',0.553191,0.078059,0.322821,'UP'
0.425556,'6',0.574468,0.076108,0.312407,'UP'
0.425556,'6',0.595745,0.076108,0.3072,'UP'
0.425556,'6',0.617021,0.082323,0.311366,'UP'
0.425556,'6',0.638298,0.076258,0.304522,'UP'
0.425556,'6',0.659574,0.076108,0.311812,'UP'
0.425556,'6',0.680851,0.078059,0.295894,'UP'
0.425556,'6',0.702128,0.076138,0.310771,'UP'
0.425556,'6',0.723404,0.076258,0.311366,'UP'
0.425556,'6',0.744681,0.074427,0.312853,'UP'
0.425556,'6',0.765957,0.082323,0.308985,'UP'
0.425556,'6',0.787234,0.076258,0.297382,'UP'
0.425556,'6',0.808511,0.082323,0.29753,'UP'
0.425556,'6',0.829787,0.076258,0.311217,'UP'
0.425556,'6',0.851064,0.067461,0.293216,'DOWN'
0.425556,'6',0.87234,0.058394,0.276108,'DOWN'
0.425556,'6',0.893617,0.076258,0.290836,'UP'
0.425556,'6',0.914894,0.058394,0.295894,'DOWN'
0.425556,'6',0.93617,0.063438,0.306903,'DOWN'
0.425556,'6',0.957447,0.058394,0.287712,'DOWN'
0.425556,'6',0.978723,0.058394,0.272984,'DOWN'
0.425556,'6',1,0.058394,0.229247,'DOWN'
0.425601,'7',0,0.058394,0.217048,'DOWN'
0.425601,'7',0.021277,0.056923,0.164832,'DOWN'
0.425601,'7',0.042553,0.056923,0.13136,'DOWN'
0.425601,'7',0.06383,0.055242,0.101309,'DOWN'
0.425601,'7',0.085106,0.055242,0.08554,'DOWN'
0.425601,'7',0.106383,0.055242,0.068432,'DOWN'
0.425601,'7',0.12766,0.055242,0.063374,'DOWN'
0.425601,'7',0.148936,0.055242,0.060696,'DOWN'
0.425601,'7',0.170213,0.055242,0.065308,'DOWN'
0.425601,'7',0.191489,0.055242,0.068878,'DOWN'
0.425601,'7',0.212766,0.066741,0.083755,'DOWN'
0.425601,'7',0.234043,0.066741,0.096846,'DOWN'
0.425601,'7',0.255319,0.066741,0.114103,'DOWN'
0.425601,'7',0.276596,0.074817,0.147426,'UP'
0.425601,'7',0.297872,0.076258,0.190271,'UP'
0.425601,'7',0.319149,0.076258,0.239215,'UP'
0.425601,'7',0.340426,0.075808,0.293514,'UP'
0.425601,'7',0.361702,0.076258,0.319994,'UP'
0.425601,'7',0.382979,0.075657,0.339185,'UP'
0.425601,'7',0.404255,0.076258,0.339482,'UP'
0.425601,'7',0.425532,0.076258,0.34454,'UP'
0.425601,'7',0.446809,0.076258,0.348557,'UP'
0.425601,'7',0.468085,0.076258,0.341416,'UP'
0.425601,'7',0.489362,0.076258,0.329069,'UP'
0.425601,'7',0.510638,0.074427,0.312705,'UP'
0.425601,'7',0.531915,0.074427,0.294258,'UP'
0.425601,'7',0.553191,0.074427,0.27715,'UP'
0.425601,'7',0.574468,0.057013,0.264802,'DOWN'
0.425601,'7',0.595745,0.066741,0.265248,'DOWN'
0.425601,'7',0.617021,0.066741,0.267331,'DOWN'
0.425601,'7',0.638298,0.056923,0.263612,'DOWN'
0.425601,'7',0.659574,0.066741,0.26986,'DOWN'
0.425601,'7',0.680851,0.057103,0.263463,'DOWN'
0.425601,'7',0.702128,0.057043,0.27834,'DOWN'
0.425601,'7',0.723404,0.056923,0.286373,'DOWN'
0.425601,'7',0.744681,0.056923,0.286968,'DOWN'
0.425601,'7',0.765957,0.056923,0.277447,'DOWN'
0.425601,'7',0.787234,0.056923,0.273579,'DOWN'
0.425601,'7',0.808511,0.058394,0.287563,'DOWN'
0.425601,'7',0.829787,0.058394,0.300208,'DOWN'
0.425601,'7',0.851064,0.057344,0.284885,'DOWN'
0.425601,'7',0.87234,0.056923,0.256471,'DOWN'
0.425601,'7',0.893617,0.066741,0.279084,'UP'
0.425601,'7',0.914894,0.056923,0.280422,'DOWN'
0.425601,'7',0.93617,0.058394,0.29039,'DOWN'
0.425601,'7',0.957447,0.058394,0.265992,'DOWN'
0.425601,'7',0.978723,0.056923,0.245909,'DOWN'
0.425601,'7',1,0.056923,0.208123,'DOWN'
0.425645,'1',0,0.056923,0.199197,'DOWN'
0.425645,'1',0.021277,0.055242,0.153823,'DOWN'
0.425645,'1',0.042553,0.055242,0.118417,'DOWN'
0.425645,'1',0.06383,0.055242,0.09283,'DOWN'
0.425645,'1',0.085106,0.055242,0.0723,'DOWN'
0.425645,'1',0.106383,0.041131,0.058614,'DOWN'
0.425645,'1',0.12766,0.055242,0.054002,'DOWN'
0.425645,'1',0.148936,0.055242,0.053407,'DOWN'
0.425645,'1',0.170213,0.067641,0.05906,'UP'
0.425645,'1',0.191489,0.067641,0.066796,'UP'
0.425645,'1',0.212766,0.073436,0.085391,'UP'
0.425645,'1',0.234043,0.068152,0.098483,'UP'
0.425645,'1',0.255319,0.067641,0.114698,'UP'
0.425645,'1',0.276596,0.074817,0.154567,'UP'
0.425645,'1',0.297872,0.076108,0.203808,'UP'
0.425645,'1',0.319149,0.076258,0.245165,'UP'
0.425645,'1',0.340426,0.078119,0.314341,'UP'
0.425645,'1',0.361702,0.085895,0.349301,'UP'
0.425645,'1',0.382979,0.089078,0.353913,'UP'
0.425645,'1',0.404255,0.086436,0.359714,'UP'
0.425645,'1',0.425532,0.089078,0.354061,'UP'
0.425645,'1',0.446809,0.085895,0.351235,'UP'
0.425645,'1',0.468085,0.082323,0.346772,'UP'
0.425645,'1',0.489362,0.078119,0.344392,'UP'
0.425645,'1',0.510638,0.078119,0.332639,'UP'
0.425645,'1',0.531915,0.082323,0.32535,'UP'
0.425645,'1',0.553191,0.082323,0.323267,'UP'
0.425645,'1',0.574468,0.085895,0.318953,'UP'
0.425645,'1',0.595745,0.086436,0.317614,'UP'
0.425645,'1',0.617021,0.085895,0.322969,'UP'
0.425645,'1',0.638298,0.086436,0.322374,'UP'
0.425645,'1',0.659574,0.082323,0.332788,'UP'
0.425645,'1',0.680851,0.085895,0.336805,'UP'
0.425645,'1',0.702128,0.076258,0.350045,'UP'
0.425645,'1',0.723404,0.078119,0.340226,'UP'
0.425645,'1',0.744681,0.074667,0.330556,'UP'
0.425645,'1',0.765957,0.067641,0.314341,'DOWN'
0.425645,'1',0.787234,0.059685,0.308985,'DOWN'
0.425645,'1',0.808511,0.074877,0.332342,'UP'
0.425645,'1',0.829787,0.074697,0.350491,'UP'
0.425645,'1',0.851064,0.074427,0.327581,'UP'
0.425645,'1',0.87234,0.074427,0.294109,'UP'
0.425645,'1',0.893617,0.078119,0.314936,'UP'
0.425645,'1',0.914894,0.076258,0.320143,'UP'
0.425645,'1',0.93617,0.082323,0.344243,'UP'
0.425645,'1',0.957447,0.082323,0.345284,'UP'
0.425645,'1',0.978723,0.078119,0.335466,'UP'
0.425645,'1',1,0.076258,0.306754,'UP'
0.425689,'2',0,0.058394,0.288605,'DOWN'
0.425689,'2',0.021277,0.056923,0.224933,'DOWN'
0.425689,'2',0.042553,0.056923,0.169592,'DOWN'
0.425689,'2',0.06383,0.055242,0.137608,'DOWN'
0.425689,'2',0.085106,0.055242,0.116186,'DOWN'
0.425689,'2',0.106383,0.055242,0.105326,'DOWN'
0.425689,'2',0.12766,0.055242,0.103689,'DOWN'
0.425689,'2',0.148936,0.067641,0.114103,'DOWN'
0.425689,'2',0.170213,0.056923,0.132847,'DOWN'
0.425689,'2',0.191489,0.066951,0.175245,'DOWN'
0.425689,'2',0.212766,0.067281,0.246504,'DOWN'
0.425689,'2',0.234043,0.066951,0.313597,'DOWN'
0.425689,'2',0.255319,0.067281,0.346772,'DOWN'
0.425689,'2',0.276596,0.089288,0.410146,'UP'
0.425689,'2',0.297872,0.09265,0.457751,'UP'
0.425689,'2',0.319149,0.091359,0.494793,'UP'
0.425689,'2',0.340426,0.102768,0.540762,'UP'
0.425689,'2',0.361702,0.089288,0.562184,'UP'
0.425689,'2',0.382979,0.099406,0.561291,'UP'
0.425689,'2',0.404255,0.091359,0.555043,'UP'
0.425689,'2',0.425532,0.096013,0.557423,'UP'
0.425689,'2',0.446809,0.099075,0.558316,'UP'
0.425689,'2',0.468085,0.076498,0.542249,'DOWN'
0.425689,'2',0.489362,0.062357,0.539274,'DOWN'
0.425689,'2',0.510638,0.072715,0.544481,'DOWN'
0.425689,'2',0.531915,0.076498,0.541952,'UP'
0.425689,'2',0.553191,0.076498,0.535852,'UP'
0.425689,'2',0.574468,0.067281,0.530199,'DOWN'
0.425689,'2',0.595745,0.067281,0.524993,'DOWN'
0.425689,'2',0.617021,0.076498,0.53377,'UP'
0.425689,'2',0.638298,0.085895,0.543142,'UP'
0.425689,'2',0.659574,0.085895,0.543291,'UP'
0.425689,'2',0.680851,0.076498,0.532877,'UP'
0.425689,'2',0.702128,0.076498,0.516513,'UP'
0.425689,'2',0.723404,0.062387,0.469354,'DOWN'
0.425689,'2',0.744681,0.062387,0.454478,'DOWN'
0.425689,'2',0.765957,0.076498,0.421601,'UP'
0.425689,'2',0.787234,0.084634,0.40122,'UP'
0.425689,'2',0.808511,0.091359,0.406129,'UP'
0.425689,'2',0.829787,0.076498,0.398988,'UP'
0.425689,'2',0.851064,0.076498,0.367153,'UP'
0.425689,'2',0.87234,0.060316,0.344243,'DOWN'
0.425689,'2',0.893617,0.071004,0.384707,'DOWN'
0.425689,'2',0.914894,0.064879,0.393187,'DOWN'
0.425689,'2',0.93617,0.061667,0.426212,'DOWN'
0.425689,'2',0.957447,0.060316,0.417733,'DOWN'
0.425689,'2',0.978723,0.060316,0.405534,'DOWN'
0.425689,'2',1,0.057644,0.375632,'DOWN'
0.425733,'3',0,0.055242,0.347367,'DOWN'
0.425733,'3',0.021277,0.056083,0.280869,'DOWN'
0.425733,'3',0.042553,0.056923,0.225974,'DOWN'
0.425733,'3',0.06383,0.055242,0.189676,'DOWN'
0.425733,'3',0.085106,0.055242,0.156055,'DOWN'
0.425733,'3',0.106383,0.055242,0.132104,'DOWN'
0.425733,'3',0.12766,0.055242,0.12645,'DOWN'
0.425733,'3',0.148936,0.055242,0.133294,'DOWN'
0.425733,'3',0.170213,0.060166,0.158881,'DOWN'
0.425733,'3',0.191489,0.073946,0.189824,'UP'
0.425733,'3',0.212766,0.076258,0.263314,'UP'
0.425733,'3',0.234043,0.076498,0.337251,'UP'
0.425733,'3',0.255319,0.082893,0.364177,'UP'
0.425733,'3',0.276596,0.084634,0.415501,'UP'
0.425733,'3',0.297872,0.088027,0.453734,'UP'
0.425733,'3',0.319149,0.090068,0.490033,'UP'
0.425733,'3',0.340426,0.101477,0.54701,'UP'
0.425733,'3',0.361702,0.10484,0.566052,'UP'
0.425733,'3',0.382979,0.096073,0.567688,'UP'
0.425733,'3',0.404255,0.101477,0.562035,'UP'
0.425733,'3',0.425532,0.101477,0.553704,'UP'
0.425733,'3',0.446809,0.098145,0.558316,'UP'
0.425733,'3',0.468085,0.094752,0.555043,'UP'
0.425733,'3',0.489362,0.091389,0.549836,'UP'
0.425733,'3',0.510638,0.091389,0.547456,'UP'
0.425733,'3',0.531915,0.091389,0.539125,'UP'
0.425733,'3',0.553191,0.088027,0.530051,'UP'
0.425733,'3',0.574468,0.084664,0.522315,'UP'
0.425733,'3',0.595745,0.076498,0.516959,'UP'
0.425733,'3',0.617021,0.076498,0.510116,'UP'
0.425733,'3',0.638298,0.084664,0.509372,'UP'
0.425733,'3',0.659574,0.076498,0.511157,'UP'
0.425733,'3',0.680851,0.085835,0.507289,'UP'
0.425733,'3',0.702128,0.076498,0.507587,'UP'
0.425733,'3',0.723404,0.090068,0.47947,'UP'
0.425733,'3',0.744681,0.088027,0.455817,'UP'
0.425733,'3',0.765957,0.084664,0.424278,'UP'
0.425733,'3',0.787234,0.084634,0.411782,'UP'
0.425733,'3',0.808511,0.088027,0.421749,'UP'
0.425733,'3',0.829787,0.090068,0.419369,'UP'
0.425733,'3',0.851064,0.076498,0.391401,'DOWN'
0.425733,'3',0.87234,0.084634,0.364029,'UP'
0.425733,'3',0.893617,0.084634,0.38679,'UP'
0.425733,'3',0.914894,0.076498,0.406129,'DOWN'
0.425733,'3',0.93617,0.076498,0.428444,'DOWN'
0.425733,'3',0.957447,0.067281,0.424278,'DOWN'
0.425733,'3',0.978723,0.067281,0.412526,'DOWN'
0.425733,'3',1,0.076498,0.391401,'DOWN'
0.425778,'4',0,0.074817,0.356144,'DOWN'
0.425778,'4',0.021277,0.058094,0.295745,'DOWN'
0.425778,'4',0.042553,0.056923,0.236388,'DOWN'
0.425778,'4',0.06383,0.056923,0.199197,'DOWN'
0.425778,'4',0.085106,0.056923,0.169592,'DOWN'
0.425778,'4',0.106383,0.066951,0.150104,'DOWN'
0.425778,'4',0.12766,0.069683,0.140881,'DOWN'
0.425778,'4',0.148936,0.073946,0.144302,'DOWN'
0.425778,'4',0.170213,0.074817,0.166171,'DOWN'
0.425778,'4',0.191489,0.076979,0.193395,'DOWN'
0.425778,'4',0.212766,0.076918,0.268373,'DOWN'
0.425778,'4',0.234043,0.076258,0.338738,'DOWN'
0.425778,'4',0.255319,0.084634,0.373401,'UP'
0.425778,'4',0.276596,0.084965,0.430527,'UP'
0.425778,'4',0.297872,0.098445,0.462809,'UP'
0.425778,'4',0.319149,0.096073,0.49881,'UP'
0.425778,'4',0.340426,0.10514,0.555936,'UP'
0.425778,'4',0.361702,0.102078,0.576168,'UP'
0.425778,'4',0.382979,0.101777,0.57587,'UP'
0.425778,'4',0.404255,0.095052,0.570366,'UP'
0.425778,'4',0.425532,0.098445,0.565903,'UP'
0.425778,'4',0.446809,0.096073,0.559804,'UP'
0.425778,'4',0.468085,0.09169,0.558762,'UP'
0.425778,'4',0.489362,0.095052,0.553258,'UP'
0.425778,'4',0.510638,0.090068,0.547754,'UP'
0.425778,'4',0.531915,0.090068,0.543142,'UP'
0.425778,'4',0.553191,0.088327,0.533621,'UP'
0.425778,'4',0.574468,0.084965,0.523505,'UP'
0.425778,'4',0.595745,0.084965,0.515769,'UP'
0.425778,'4',0.617021,0.084965,0.512943,'UP'
0.425778,'4',0.638298,0.084965,0.517108,'UP'
0.425778,'4',0.659574,0.090068,0.513686,'UP'
0.425778,'4',0.680851,0.088327,0.508331,'UP'
0.425778,'4',0.702128,0.095052,0.512199,'UP'
0.425778,'4',0.723404,0.102078,0.492711,'UP'
0.425778,'4',0.744681,0.101988,0.475007,'UP'
0.425778,'4',0.765957,0.101988,0.453139,'UP'
0.425778,'4',0.787234,0.09169,0.438262,'UP'
0.425778,'4',0.808511,0.096073,0.442279,'UP'
0.425778,'4',0.829787,0.096073,0.436477,'UP'
0.425778,'4',0.851064,0.090068,0.404046,'UP'
0.425778,'4',0.87234,0.084634,0.369682,'DOWN'
0.425778,'4',0.893617,0.09169,0.397501,'UP'
0.425778,'4',0.914894,0.084965,0.415501,'UP'
0.425778,'4',0.93617,0.082983,0.439006,'DOWN'
0.425778,'4',0.957447,0.084965,0.433651,'DOWN'
0.425778,'4',0.978723,0.084965,0.411782,'DOWN'
0.425778,'4',1,0.084634,0.384261,'DOWN'
0.425822,'5',0,0.058034,0.356442,'DOWN'
0.425822,'5',0.021277,0.056593,0.287563,'DOWN'
0.425822,'5',0.042553,0.055242,0.227165,'DOWN'
0.425822,'5',0.06383,0.055242,0.187147,'DOWN'
0.425822,'5',0.085106,0.055242,0.159625,'DOWN'
0.425822,'5',0.106383,0.055242,0.137905,'DOWN'
0.425822,'5',0.12766,0.055242,0.130616,'DOWN'
0.425822,'5',0.148936,0.055242,0.128979,'DOWN'
0.425822,'5',0.170213,0.066951,0.154418,'DOWN'
0.425822,'5',0.191489,0.056593,0.188337,'DOWN'
0.425822,'5',0.212766,0.068152,0.262124,'DOWN'
0.425822,'5',0.234043,0.067491,0.326837,'DOWN'
0.425822,'5',0.255319,0.077189,0.35183,'DOWN'
0.425822,'5',0.276596,0.061397,0.412824,'DOWN'
0.425822,'5',0.297872,0.090068,0.452098,'UP'
0.425822,'5',0.319149,0.093071,0.487206,'UP'
0.425822,'5',0.340426,0.090068,0.544035,'UP'
0.425822,'5',0.361702,0.096673,0.56501,'UP'
0.425822,'5',0.382979,0.085385,0.562928,'UP'
0.425822,'5',0.404255,0.089168,0.555489,'UP'
0.425822,'5',0.425532,0.091389,0.56144,'UP'
0.425822,'5',0.446809,0.089168,0.557721,'UP'
0.425822,'5',0.468085,0.085385,0.551026,'UP'
0.425822,'5',0.489362,0.077189,0.543439,'DOWN'
0.425822,'5',0.510638,0.067491,0.537489,'DOWN'
0.425822,'5',0.531915,0.067491,0.53615,'DOWN'
0.425822,'5',0.553191,0.077189,0.529753,'DOWN'
0.425822,'5',0.574468,0.089168,0.517554,'UP'
0.425822,'5',0.595745,0.077189,0.515918,'DOWN'
0.425822,'5',0.617021,0.090068,0.524398,'UP'
0.425822,'5',0.638298,0.099075,0.530646,'UP'
0.425822,'5',0.659574,0.091389,0.530348,'UP'
0.425822,'5',0.680851,0.104179,0.514579,'UP'
0.425822,'5',0.702128,0.096673,0.501041,'UP'
0.425822,'5',0.723404,0.093071,0.46742,'UP'
0.425822,'5',0.744681,0.096673,0.446147,'UP'
0.425822,'5',0.765957,0.093071,0.413419,'UP'
0.425822,'5',0.787234,0.091389,0.396162,'UP'
0.425822,'5',0.808511,0.090068,0.404641,'UP'
0.425822,'5',0.829787,0.090068,0.409997,'UP'
0.425822,'5',0.851064,0.085385,0.397054,'UP'
0.425822,'5',0.87234,0.090068,0.36745,'UP'
0.425822,'5',0.893617,0.091389,0.393484,'UP'
0.425822,'5',0.914894,0.081782,0.420411,'UP'
0.425822,'5',0.93617,0.081782,0.444213,'UP'
0.425822,'5',0.957447,0.077189,0.437667,'DOWN'
0.425822,'5',0.978723,0.081782,0.428741,'UP'
0.425822,'5',1,0.077189,0.398096,'DOWN'
0.428919,'6',0,0.076918,0.365219,'DOWN'
0.428919,'6',0.021277,0.056593,0.299167,'DOWN'
0.428919,'6',0.042553,0.073646,0.234454,'DOWN'
0.428919,'6',0.06383,0.068152,0.194734,'DOWN'
0.428919,'6',0.085106,0.073436,0.158733,'DOWN'
0.428919,'6',0.106383,0.068152,0.130616,'DOWN'
0.428919,'6',0.12766,0.073436,0.116781,'DOWN'
0.428919,'6',0.148936,0.073436,0.113359,'DOWN'
0.428919,'6',0.170213,0.055242,0.114252,'DOWN'
0.428919,'6',0.191489,0.070734,0.125855,'DOWN'
0.428919,'6',0.212766,0.070734,0.144897,'DOWN'
0.428919,'6',0.234043,0.055242,0.160815,'DOWN'
0.428919,'6',0.255319,0.070734,0.198007,'DOWN'
0.428919,'6',0.276596,0.076408,0.253347,'DOWN'
0.428919,'6',0.297872,0.072025,0.317911,'DOWN'
0.428919,'6',0.319149,0.081122,0.367004,'DOWN'
0.428919,'6',0.340426,0.087486,0.41684,'UP'
0.428919,'6',0.361702,0.087486,0.443172,'UP'
0.428919,'6',0.382979,0.087486,0.455519,'UP'
0.428919,'6',0.404255,0.087486,0.449122,'UP'
0.428919,'6',0.425532,0.087486,0.445701,'UP'
0.428919,'6',0.446809,0.086436,0.44094,'UP'
0.428919,'6',0.468085,0.087036,0.43737,'UP'
0.428919,'6',0.489362,0.077369,0.43127,'DOWN'
0.428919,'6',0.510638,0.081902,0.431122,'UP'
0.428919,'6',0.531915,0.086436,0.42294,'UP'
0.428919,'6',0.553191,0.081902,0.420262,'UP'
0.428919,'6',0.574468,0.087036,0.415799,'UP'
0.428919,'6',0.595745,0.087486,0.41684,'UP'
0.428919,'6',0.617021,0.087486,0.41922,'UP'
0.428919,'6',0.638298,0.090879,0.421749,'UP'
0.428919,'6',0.659574,0.094272,0.420411,'UP'
0.428919,'6',0.680851,0.087486,0.411187,'UP'
0.428919,'6',0.702128,0.090879,0.419072,'UP'
0.428919,'6',0.723404,0.089078,0.419667,'UP'
0.428919,'6',0.744681,0.097694,0.417287,'UP'
0.428919,'6',0.765957,0.089078,0.400774,'UP'
0.428919,'6',0.787234,0.087486,0.390062,'UP'
0.428919,'6',0.808511,0.090879,0.385302,'UP'
0.428919,'6',0.829787,0.087486,0.387831,'UP'
0.428919,'6',0.851064,0.086316,0.36626,'UP'
0.428919,'6',0.87234,0.076408,0.334127,'DOWN'
0.428919,'6',0.893617,0.086316,0.347367,'UP'
